1298,1677
4330,34
3613,15197
1695,2
220,2277
1247,2496
20,578
1171,92
9462,1836
793,3382
5505,389
3708,0
27540,931
42,1746
15419,1903
3708,87
141,2151
1219,518
82,33
1315,3
8563,809
290,51
135,1984
313,3222
2,358
606,141
2467,332
6318,4131
124,6
1173,27
7,8659
851,424
2041,267
32,208
14662,11
128,26818
3983,30
2023,919
2371,344
2467,76
3905,1246
2467,17357
655,91
127,6402
1875,13
664,3743
420,4131
837,379
369,2183
664,1463
2466,2229
3590,68
719,1734
2271,103
4085,16
6198,20
25824,8
4,8
674,3
14927,4998
6030,3300
3854,5
22753,39
25,2262
4835,636
6255,57
7,17
6559,6
1822,399
1359,113
137,67
8355,464
51,3410
8276,2
9,9692
15364,5182
124,8
143,1199
1508,590
3247,10
2038,8
11,35
6559,16
116,16356
92,11314
11,15
1545,5385
8611,405
8132,17958
18,4617
102,1227
56,1
8276,638
507,63
285,476
341,4262
53,11756
50,41
164,3
690,2539
293,359
1633,31
1000,554
13,1
2,15523
5,60
56,2375
2055,2068
987,25512
316,1368
370,156
6559,15197
309,3520
203,6709
30,4403
4680,9
5695,160
199,2183
18,4
8564,196
13398,1686
3081,1203
2193,369
5,313
2317,856
524,7340
2934,497
5020,12
149,91
4311,284
2131,45
403,11618
4880,2481
18,60
730,438
9,379
23115,4646
11836,3035
21,274
596,69
21,42
912,1818
5169,25665
11469,1423
2453,2140
33,2543
22992,115
6814,106
1281,616
3393,1902
864,1073
102,247
1545,5501
14142,151
563,625
30,31
1125,1346
389,243
40,2408
1,6777
3221,778
15038,380
873,2328
6591,6116
268,19
1229,6195
1062,822
640,0
1325,293
80,426
52,215
7095,93
536,645
731,901
561,1275
4956,35
168,119
82,67
18377,1591
1093,61
315,371
886,4626
1158,160
16529,332
17800,4884
3934,2987
1482,1003
244,3035
826,12336
19343,2
3167,1664
16529,16108
18000,81
266,4290
25,3
3026,265
273,170
4191,3709
584,1777
174,39
1179,69
1567,358
3158,253
97,512
958,19136
309,48
124,5135
3529,2608
555,147
9989,16
1331,4403
7565,1686
202,1877
28970,5497
670,5
244,2068
5,0
3629,684
2719,4006
217,21345
2202,28
28983,25047
951,68
14,290
17336,866
1953,0
2707,395
556,3920
354,4887
3230,28
6559,9
1773,16155
13,2473
7627,19976
2402,0
1134,2966
4437,2662
537,251
5108,328
1491,947
3227,6950
93,1729
506,11
4831,590
954,28350
1814,2
1695,1789
98,134
4330,657
230,6036
1393,11
308,531
43,5476
9,4261
14154,15710
614,16889
7423,24359
5,8833
1761,17498
1364,17
237,29648
1080,83
609,29020
17800,3870
2516,30405
1609,483
11,3
4987,17
18422,16
201,22
448,6731
124,1649
1125,380
15038,1346
3858,82
3913,1902
2479,3561
7257,6
6559,3881
264,3588
9950,14301
30239,0
132,423
28850,352
528,658
27,1836
230,2189
344,2215
1091,127
28850,234
121,380
7339,6709
12666,4160
9203,1
3142,477
523,869
39,67
878,16809
1800,120
643,10
336,181
12,22139
7233,214
4134,2539
3,8321
2160,6871
230,821
15038,24614
2618,1632
251,5522
1550,4006
2824,87
260,39
11911,319
2,1188
2934,85
2636,10158
3979,2258
370,296
403,11896
38,1049
1729,1162
1110,1236
8276,2409
1786,4620
1642,18
1216,9685
11759,8429
244,14
190,827
264,3
2202,3489
549,3465
25681,28350
305,653
31,535
706,6544
1141,671
774,20939
896,2580
2372,600
920,6731
11140,130
6068,445
5021,440
557,6709
193,104
34,76
4114,1203
2711,1192
19,3887
27,13
19438,7334
8564,5500
526,126
1281,21345
658,72
3983,2206
193,4691
22887,185
1779,132
348,8790
82,7724
307,3622
3568,8473
4140,93
3688,476
18962,151
16471,211
25180,284
2885,3274
523,4321
933,82
3688,141
5648,4
1154,118
80,4468
99,17962
12304,64
229,112
3789,5044
4,200
1862,81
191,610
1132,4
114,454
25695,1389
3389,2054
7048,5317
2229,492
102,201
230,19627
1964,201
75,2212
2969,123
2047,517
252,109
122,4131
6320,22232
8320,1240
3755,695
1545,3980
5367,53
1014,924
3983,3659
5146,17
1142,768
22,75
3751,82
2,9958
119,141
12,17825
2,20932
216,155
5,6871
557,512
217,981
186,362
40,2
41,54
1300,4848
399,523
9,2153
846,26
2033,203
25,1313
25109,305
17486,2430
23,4006
90,51
2536,2019
16381,1674
1879,32
460,955
5964,308
1534,45
80,330
1695,1686
530,4871
191,16856
423,4261
981,14543
31,2438
24,1782
390,6
15346,77
1545,1373
979,42
928,775
3382,1
2531,2066
17486,1
202,471
11461,2205
6320,1197
3613,498
1315,20523
15389,916
66,24
5757,1217
5782,5931
16688,6709
192,1192
254,1
301,310
8637,4131
3983,6750
106,4130
112,26133
125,3836
697,44
1510,8863
2492,40
6946,930
10,2
742,3940
138,698
1061,1358
27219,208
3428,200
2530,215
2011,4747
809,359
7745,6731
956,395
9,9935
22992,126
1078,671
15100,1362
536,6709
1170,386
4012,6395
2425,65
30129,0
115,395
8276,547
1095,500
2119,379
27,333
9,8429
3406,11174
2499,593
217,1312
1907,1242
432,104
518,0
3841,877
24612,5607
8632,1775
161,221
371,25122
1907,123
3706,27662
82,1379
1471,190
4173,857
3983,377
14,626
4599,16
122,29
16086,25862
13,3576
8637,15526
530,35
92,673
14,849
25,31
4997,2721
812,208
3815,909
1766,8488
3983,2408
837,1246
12,13
529,455
4140,4662
4700,6
1201,359
399,22610
3983,899
5657,6757
202,3881
11113,28
21030,1921
8620,834
3437,6731
217,379
2397,630
1642,28
25,701
75,142
13,1591
1158,28091
3250,149
15995,1216
4159,621
4311,2178
2041,187
462,265
1836,376
53,11828
11270,11857
2025,74
2969,552
27146,799
530,8
84,786
260,15
1540,557
1062,3138
130,2419
890,701
2114,4177
262,9906
3794,793
24696,766
13214,205
6816,0
21075,2825
150,1775
658,54
26,25275
515,308
7423,5654
1634,10389
277,205
790,6
225,26
22,107
6681,95
3934,793
2120,9299
25696,1632
891,2757
4381,4288
4323,1903
19,90
180,5690
89,94
3,8429
2173,7993
1573,30
183,6709
4859,206
3983,535
202,3688
2812,34
7842,286
7165,24
4785,24
53,91
10515,2
2952,9306
12,4027
8355,391
509,91
75,22846
1205,1595
6559,30
408,11296
652,788
3934,62
308,3363
6651,1456
2370,1349
5405,3408
12259,2265
16,851
277,133
3,119
1471,380
111,4779
1561,577
389,3993
5,224
285,170
569,138
8276,12
1005,97
5695,1075
674,2666
1104,983
192,4131
11343,8790
1545,3980
182,1284
4320,0
25,383
578,2533
23,1835
652,688
92,359
9678,23885
671,717
122,611
26,13
21030,1785
8637,1535
988,187
1616,72
881,792
3387,6363
9,1
671,2634
1035,493
2371,2082
19619,105
461,3499
40,92
3983,51
473,59
1920,653
8563,11
5905,2672
20,4053
2454,310
41,88
1891,630
161,12737
143,7369
316,12
187,79
1135,693
3315,3461
102,422
19,46
1281,185
2,810
263,19
21,11269
9462,86
123,8717
3994,73
15995,376
494,208
3983,1686
2123,79
8136,26
8229,1296
2837,190
201,2401
21156,1925
3983,7928
2683,10
2228,330
4807,17
10557,15831
103,1523
477,300
9791,1859
2127,1008
8611,10
25662,1512
2378,2760
1800,82
790,35
15,3130
93,3180
1069,1251
3005,363
52,3117
1220,0
1152,734
1617,1292
17,1292
3858,61
3270,205
3227,26
8335,1751
979,7434
138,53
2,57
2397,1686
12,6104
19462,17265
9,1635
174,637
3685,116
1111,1
1125,1069
1952,3816
1220,95
3994,73
5108,349
38,6012
255,658
3529,127
3983,867
221,4076
4368,10218
916,6
499,95
57,3716
103,737
1372,1
1549,6
1322,14432
394,21187
1634,2279
6240,1338
415,14
1574,1951
217,9075
712,723
47,827
56,4812
6559,3325
4069,3854
837,17841
64,781
3118,1232
1559,930
1757,0
3250,67
25346,39
151,645
56,695
7531,187
15,3990
2,620
9767,2809
21179,7260
2489,39
103,82
3760,391
6794,1850
17663,95
556,3393
1944,313
873,559
3020,12
6068,76
3545,253
185,1
15038,1925
10289,544
47,12
796,2095
11,65
13398,6071
70,10
313,7316
2232,4131
21741,412
7693,8770
12,552
429,4381
760,3
13,380
17800,99
229,3039
7,593
259,0
241,4
9989,95
5581,1450
7165,58
146,43
1282,2
111,2580
1423,9617
3983,0
2484,2059
1508,423
370,14992
3,22
10797,13
1107,716
1636,1203
8276,9551
158,438
10309,11
19,15
3191,62
284,1686
26689,51
6559,22473
1634,5560
2209,4
1471,11
1533,1360
374,607
6961,4747
5,1477
2034,10242
7,68
4014,446
170,1366
12,723
1220,1973
1695,3
660,55
116,22610
473,1534
1540,57
3952,0
878,3909
161,0
102,6
70,326
1121,0
27628,176
9,0
825,2420
3913,1
2259,1053
8864,3
325,64
2526,25976
664,548
264,6709
17663,93
390,1686
1695,216
1325,17962
980,585
675,4069
2119,2539
2219,2279
631,9398
205,2889
99,1176
410,290
360,3507
315,0
17103,56
2,293
847,1372
906,57
6117,13
808,424
255,1797
349,1576
1346,10389
2041,3673
3850,10
9462,1378
3036,7674
3823,39
635,339
3329,380
42,242
537,692
1583,2802
2236,127
12363,592
2038,47
17800,1896
27496,452
3994,3224
2292,931
26,1242
3811,7
3858,14927
1619,563
13,5844
11469,52
4568,20
278,3
15,948
4960,330
23,6104
1437,15143
2,4964
7423,7574
4368,1516
1878,693
334,113
16,1101
17561,15416
9696,3230
3858,4955
333,6091
14142,3380
17,9023
3,2316
847,18468
5245,3989
2288,502
164,841
6164,271
12070,3706
31,2793
3,21945
928,33
14,37
15995,5844
11759,130
682,106
293,717
10,13943
293,1776
1,1436
7523,6709
4113,245
6559,6709
9,8429
7415,42
931,0
21,2396
4988,856
182,4459
21179,5
18159,43
13,409
4519,41
509,280
13,5970
7,5411
7,57
7063,1424
111,806
1860,659
2698,7
11700,1261
756,4053
7041,26
1152,662
2943,1783
56,3410
780,660
48,679
4,19
60,38
6430,3363
6681,870
25109,216
850,4100
49,62
4816,9555
635,26532
7,9617
2189,308
2020,20981
765,910
1283,703
3685,3640
3,29
1634,6801
32,83
3270,2183
3994,4
3568,43
1062,6
12158,6218
498,1157
7101,9
3983,544
2,18877
478,938
1456,2861
2197,4626
1184,194
1061,126
5180,2395
6976,2621
4618,718
377,16690
420,6793
369,378
1158,10
1023,4168
7423,58
3270,10
4945,333
2199,563
5,70
1048,5108
39,208
14768,4585
685,265
2453,13
251,766
3089,36
29482,56
1548,12146
427,98
407,1742
10,3980
11,24461
251,3489
20,30
706,7716
1008,18163
9965,809
2041,367
1545,2
643,21345
12388,1085
271,686
8276,865
932,5929
34,13737
15038,2609
8472,1202
3127,693
8836,1691
103,463
14927,446
6275,308
109,116
21750,237
23,4942
21999,132
925,1063
54,6308
584,556
122,2512
1438,1378
671,192
7772,390
4599,155
293,16
98,1163
172,1686
10,265
1758,1380
82,9
856,2481
945,55
1545,4192
25499,793
7165,3804
3834,7937
5330,28971
68,20995
2009,84
301,1342
2038,300
14,16124
2197,45
3474,1346
67,2428
180,221
161,57
70,101
25180,1790
1985,388
1164,6709
13,4131
99,183
13398,3989
20766,69
32,2514
958,4162
873,8429
1094,640
538,6
161,25027
12,29
1616,2448
888,15197
8,6395
239,4100
339,41
7733,4620
2357,1123
18855,1
14718,8473
1642,61
10752,2898
3403,1689
217,12
1405,8486
4557,0
9678,109
218,607
3159,29
12,1082
6852,1424
1475,938
3181,742
20766,15615
1508,8
14,6
20935,616
2285,48
8276,130
554,8980
193,11688
8,979
7061,0
349,6503
79,8446
1832,1
1687,6
19,9
678,1686
654,600
677,367
262,11976
121,29
2932,83
399,1015
8276,67
20,46
3983,5497
5154,358
582,2599
429,2855
679,620
10964,23963
329,17825
673,19
1413,98
578,2163
340,12877
15419,103
136,0
4816,195
107,1041
102,3706
119,8
2,106
819,26850
6352,548
238,74
4070,896
3983,0
3441,43
11414,1719
2388,50
14,377
2173,8790
230,1199
5907,688
222,6
5289,1170
3548,5607
102,176
39,26532
6392,777
3237,161
523,19
55,1082
715,1316
1150,670
9,3077
363,158
15419,944
15130,4
122,350
2642,704
4014,1545
223,19161
2438,313
9462,3
4140,1893
8181,9551
3372,2752
3037,459
2515,4131
2310,0
27925,155
1188,2585
5,3841
692,1783
3,679
11113,2418
1907,2
24696,0
6814,1574
2,1378
510,39
3983,432
24591,5788
880,13
6233,4160
613,21
100,8429
1319,8285
10274,28971
8,7490
3315,107
4014,12461
8311,11079
415,1836
59,792
2382,57
597,14
1098,13
1,125
3983,322
11671,5071
54,3138
544,2365
557,142
182,310
847,2673
40,8
90,3576
13217,194
3341,24
1208,116
2371,197
3815,11269
178,67
3811,127
2036,310
9203,1439
92,10314
6944,116
190,75
25,107
354,76
611,1229
1129,3909
5695,1271
2259,7421
617,25122
15038,163
24,2419
2441,23
4631,738
2281,630
3568,56
811,4020
980,80
40,930
12932,23061
9462,28
23,2895
403,224
5,290
51,1686
3270,3
1127,4589
13514,4508
1634,252
492,113
915,1136
3135,0
2626,33
5806,8289
5447,31
761,4368
3615,3373
864,4933
19,4403
847,438
56,4
3191,2467
13,15
6392,628
2719,6954
101,406
4066,587
17663,199
3656,13372
217,3304
4,1118
931,263
2969,3113
13579,24
10153,592
3529,54
6150,449
2792,4
3092,26
873,33
1859,223
2378,6420
31,2
277,17
8181,2740
617,82
2009,1512
42,6
21,2019
1752,36
984,1516
2316,141
12,886
5348,13701
1718,544
1875,358
1561,5302
18,614
714,6731
3,4916
519,18009
5744,12
53,194
13808,245
638,630
605,106
3390,1372
10,329
504,313
1524,832
498,68
2934,825
1773,370
6559,330
547,132
20336,4426
59,64
53,3113
3983,7404
427,103
980,4983
22444,1313
5782,4003
3761,3567
449,119
8946,5169
24861,11936
247,5821
4160,2403
8497,2582
5806,856
16,2609
2121,598
1598,70
180,332
788,14
226,9744
19333,5726
39,5592
2915,2003
4974,3925
6852,6348
537,5
2440,21
3445,625
1048,2468
2473,2448
415,7
1752,12647
5695,48
2,2239
59,5516
997,8429
1217,126
1836,83
2232,2
7671,154
106,23
3761,7485
5169,659
18962,396
183,2194
28831,4135
17486,67
4275,2044
760,3856
8276,242
6591,657
1918,3898
4,8
107,662
140,511
2489,1102
161,562
1,265
279,3637
6352,58
466,6709
719,2069
4732,5294
3043,3188
2934,6
308,4468
6559,2511
28240,1117
3227,223
1338,31
1102,56
11143,5
1952,3353
20,25027
23288,20
67,1835
6794,602
2661,3588
750,43
305,48
13543,92
10929,2960
692,62
1773,1914
16405,1856
21,697
1282,1739
143,516
264,2599
1,404
182,5159
931,26564
43,293
2389,938
354,629
14,16690
17663,1740
5744,667
2173,3110
614,6
6581,243
526,1898
473,286
1828,175
4275,59
16471,2300
30,23
235,2341
149,1838
569,105
33,9544
1393,419
3474,1830
888,200
6559,1251
70,2640
116,27
264,0
1283,4142
3235,6088
216,395
1371,659
277,3607
11113,67
4896,316
44,4131
437,4774
145,1845
72,5535
3794,9247
8276,8429
3264,6104
17,8637
201,1925
477,4
21,29
1062,79
30,213
3039,792
100,14
17404,8429
21,176
7,8
6240,334
57,14877
98,526
2114,199
25591,63
40,1256
2446,11871
1154,395
254,2345
4330,793
1545,3013
19462,4131
18000,5086
16109,606
199,2016
4835,69
2033,41
706,5214
2306,880
442,243
1150,4131
4020,5122
23255,12
3952,83
305,279
12932,2010
8869,1
39,2587
980,109
6403,808
332,7
18422,367
1561,4424
9123,57
196,625
1635,122
6908,1
438,95
1799,17825
215,217
7772,103
10234,65
51,2001
1722,1368
119,20
136,3353
255,847
17898,1279
8276,343
1920,13264
4664,1
10234,177
1783,1251
95,219
1141,0
519,2277
1895,10830
826,21705
75,28791
17663,6731
6435,48
1955,688
3545,884
3372,1835
163,53
232,2
282,5146
140,11500
2193,103
106,668
4662,54
163,197
403,10907
837,2
1508,208
12330,453
2197,818
39,23281
109,2311
17663,1342
536,584
137,15259
3983,136
3020,78
225,5136
53,1784
404,1294
5359,5906
6068,2364
2506,85
4114,1076
8276,2202
373,1
2506,9
28854,6709
5581,600
8387,141
906,307
1508,3943
163,865
361,148
633,8429
507,1189
6352,3042
336,11653
2462,429
2626,924
88,1272
913,2825
95,298
3092,697
17663,274
88,2
1755,115
12,1595
4203,1
4736,149
394,5806
4159,9967
1520,43
3572,121
25,2178
6948,584
2370,687
4,1299
149,11092
118,14
32,14535
1168,91
4513,3416
109,13090
4222,758
3459,10
3,396
4680,160
12932,23061
1656,91
13971,5044
787,81
12,132
1156,18250
217,6134
135,8429
408,5522
13579,2265
396,4
7873,6390
230,14
980,1117
1023,23405
9741,432
219,84
15948,4983
492,1246
502,7002
2892,634
7924,4
2673,200
423,2302
11343,69
7,3763
27496,289
14,1
17,169
316,265
9313,1102
2506,831
1846,1710
4,98
16147,901
6581,17825
6712,38
3393,741
881,18085
26847,1218
103,747
1697,1597
687,92
40,2580
282,1393
1074,308
1806,1698
7415,963
928,463
2844,3270
1687,97
2,945
2354,247
26,1634
121,18585
7614,5999
1158,61
3983,2054
4469,3891
2389,513
